""	"symbol"	"logFC"	"CI.L"	"CI.R"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"de"
"TC0700003687.mm.1"	"Olfr310"	0.919891555903327	0.527691420105611	1.31209169170104	1.63842919052021	5.61359538103693	0.000982175539020406	0.00532684927677526	-0.693243034710161	"up"
"TC0100002833.mm.1"	"Hdlbp"	-1.2016029007353	-1.71400071766525	-0.68920508380534	4.40330247036136	-5.61262350742951	0.00098312677621482	0.00532761891361472	-0.694303026570114	"down"
"TC0300000729.mm.1"	"Mex3a"	0.525878704073996	0.30162228500637	0.750135123141622	2.92941884407768	5.6124555513826	0.000983291270938152	0.00532761891361472	-0.694486223893976	"up"
"TC0500002270.mm.1"	"Gm25551"	0.860283208482998	0.493405495474313	1.22716092149168	3.31912315300221	5.6121895349621	0.000983551868507983	0.00532761891361472	-0.694776387961	"up"
"TC1100000089.mm.1"	"Gm11402; RP23-198N14.4"	-1.20930207421324	-1.72502867988086	-0.693575468545618	5.80668944333132	-5.61212679753054	0.000983613339275965	0.00532761891361472	-0.694844821781358	"down"
"TC0800000356.mm.1"	"Gm9731"	0.656648675554459	0.376605351396881	0.936691999712036	2.33585957169119	5.6120310094806	0.000983707201709052	0.00532761891361472	-0.694949308155245	"up"
"TC0400001557.mm.1"	"Laptm5"	0.549147929898377	0.314946989453777	0.783348870342978	3.83134563847951	5.61193884464439	0.000983797523276061	0.00532761891361472	-0.695049843471899	"up"
"TC1400002753.mm.1"	"2610035F20Rik"	0.521940619800629	0.299342356123711	0.744538883477547	2.63199910128525	5.61192086267711	0.000983815146696892	0.00532761891361472	-0.695069458709279	"up"
"TC0100000196.mm.1"	"Gm6489"	0.64641360726638	0.370728534048924	0.922098680483836	2.17063946400021	5.61189389767533	0.000983841574703001	0.00532761891361472	-0.69509887297629	"up"
"TC1700001358.mm.1"	"Nox3"	0.568977902509675	0.32631341449583	0.81164239052352	1.58378138163398	5.61178970557116	0.000983943699373346	0.00532764271232008	-0.695212529906812	"up"
"TC0400004118.mm.1"	"Arhgef16"	0.560234943965008	0.32128679426338	0.799183093666637	4.1265107522159	5.61149700680549	0.000984230654062184	0.00532799521426453	-0.695531825341472	"up"
"TC0800000603.mm.1"	"Gm2749"	0.770206798327834	0.441680631868156	1.09873296478751	3.41204172430897	5.6111204987971	0.000984599911706118	0.00532799521426453	-0.695942562584629	"up"
"TC1100000181.mm.1"	"4933406G16Rik"	0.612530958401791	0.351190818951898	0.873871097851683	1.43508280784559	5.60962898846681	0.000986064232328182	0.0053311817476087	-0.697569858410361	"up"
"TC0200002798.mm.1"	"Gm22502"	-0.647983380937769	-0.924477266085341	-0.371489495790197	1.9716770939403	-5.60906599782897	0.000986617596529918	0.00533267558782405	-0.69818418148086	"down"
"TC0700001439.mm.1"	"Phox2a"	0.831454384907516	0.476669395886449	1.18623937392858	4.58927916103171	5.60899954911845	0.000986682932093464	0.00533267558782405	-0.69825669169462	"up"
"TC1800001577.mm.1"	"Smad4"	-0.651403088395508	-0.929366819485636	-0.373439357305381	4.24128921786707	-5.60885088708595	0.000986829121367445	0.00533267558782405	-0.698418916960807	"down"
"TC0500000298.mm.1"	"Cenpa"	0.543094423776815	0.311347646061909	0.774841201491721	2.50788943005476	5.60885035347614	0.000986829646145376	0.00533267558782405	-0.698419499260094	"up"
"TC0200000315.mm.1"	"1810010K12Rik; RP23-34E4.5"	0.548398957336576	0.314349574205025	0.782448340468127	4.17004974593365	5.60791384846609	0.000987751134759334	0.00533659716157288	-0.699441515577602	"up"
"TC0700000528.mm.1"	"Dpf1"	0.549113763989879	0.314736424247361	0.783491103732396	4.52047888977642	5.60736624312883	0.000988290407918765	0.00533898159719389	-0.70003917727355	"up"
"TC1900000918.mm.1"	"Kdm2a"	-0.625136019770575	-0.892038799437151	-0.358233240103998	3.46838196822595	-5.6057488962079	0.000989885080218588	0.00534563948665933	-0.701804602490973	"down"
"TC0X00000968.mm.1"	"Gm14842"	0.834641007090914	0.478282735477887	1.19099927870394	3.30520215992008	5.60563851086355	0.00098999402345988	0.00534563948665933	-0.701925107237312	"up"
"TC0900002944.mm.1"	"Ppp2r3a"	-0.682949586950581	-0.974547840201883	-0.39135133369928	2.60205275425636	-5.6055204612935	0.000990110545722426	0.00534563948665933	-0.702053980643333	"down"
"TC0900001985.mm.1"	"Gm3756"	-3.08422700494341	-4.40109625945249	-1.76735775043433	7.52705073229702	-5.60551979959914	0.000990111198899352	0.00534563948665933	-0.702054703013047	"down"
"TC0200004504.mm.1"	"Patl2"	0.579763837366372	0.332213139541832	0.827314535190912	3.01828510807803	5.60530413266849	0.000990324115557303	0.00534625954005653	-0.702290149107444	"up"
"TC0800001129.mm.1"	"Drc7"	0.705720634491286	0.404327489966175	1.0071137790164	2.97966725144366	5.60417463136368	0.000991440054463244	0.00535081189512764	-0.703523341821711	"up"
"TC0200001362.mm.1"	"Celf1"	-0.516100012560346	-0.736521482944999	-0.295678542175693	3.19165473848652	-5.603923371509	0.00099168848959936	0.00535150527836265	-0.703797691564317	"down"
"TC1700000582.mm.1"	"Actl9"	0.852406882223713	0.488329358862824	1.2164844055846	2.60167230065725	5.6035763395896	0.000992031735255794	0.0053522979033783	-0.704176628563401	"up"
"TC1100000302.mm.1"	"Rtn4"	-1.52699057640821	-2.17931351257042	-0.874667640245995	3.33209836137253	-5.60255232814227	0.000993045353448428	0.00535633346109951	-0.705294879779747	"down"
"TC1100002928.mm.1"	"Gm23721"	-1.06329980358535	-1.51757605259138	-0.609023554579312	4.87226656283812	-5.60206206594848	0.000993531052012345	0.00535773585610852	-0.705830311150887	"down"
"TC0900002442.mm.1"	"Gm10655"	0.566192597804801	0.324263495746862	0.80812169986274	3.99110879014337	5.60129295362783	0.000994293543463121	0.00536078708617828	-0.706670349560949	"up"
"TC0600001376.mm.1"	"Mug-ps1"	0.554064635406048	0.317286009430672	0.790843261381424	1.6062384729249	5.60054316289805	0.000995037513275421	0.00536426770161158	-0.707489361832911	"up"
"TC0900002337.mm.1"	"Gm17226; RP23-5H10.2"	0.563446967277622	0.322653955627292	0.804239978927952	2.42030088522315	5.60043009466061	0.000995149758036878	0.00536434232271555	-0.707612875278531	"up"
"TC1400000913.mm.1"	"Rp1l1"	0.747116273004906	0.427802239738126	1.06643030627169	3.35233530290152	5.5999274960424	0.00099564886860077	0.0053648099802689	-0.708161924791762	"up"
"TC1400002027.mm.1"	"Chd8"	-0.517653867314704	-0.738899901574567	-0.296407833054842	2.91180576461285	-5.59984726175467	0.000995728572116534	0.0053648099802689	-0.708249577621676	"down"
"TC1500000979.mm.1"	"9330020H09Rik"	0.586066464870802	0.335568175087734	0.83656475465387	2.78847395860334	5.59956538108247	0.000996008644967334	0.00536494839824707	-0.70855752818712	"up"
"TC1000001954.mm.1"	"n-R5s76"	0.763093092125628	0.4369231190209	1.08926306523035	2.79969943086379	5.59945498869999	0.000996118353499179	0.00536494839824707	-0.708678133209615	"up"
"TC1500000371.mm.1"	"Utp23"	0.55442868110485	0.317441731949627	0.791415630260072	1.94370511055614	5.59929658728902	0.00099627579739993	0.00536510706504592	-0.708851191569411	"up"
"TC1400000730.mm.1"	"Traj46"	0.628720456045438	0.359944039458166	0.89749687263271	4.52288641532741	5.59858975237481	0.000996978700799024	0.00536794670855345	-0.709623471711961	"up"
"TC1600000003.mm.1"	"Gm23215"	-3.45286018013155	-4.92895489542275	-1.97676546484035	6.23119705167189	-5.5985682980945	0.000997000044467544	0.00536794670855345	-0.709646913485622	"down"
"TC0700002237.mm.1"	"Gm7651"	0.563831237878801	0.322782115992738	0.804880359764863	2.15707166575796	5.59829517411492	0.000997271805222025	0.0053684905700633	-0.709945344733599	"up"
"TC0X00000600.mm.1"	"Gm14690; RP23-171A16.1"	0.757500790288879	0.433646816760284	1.08135476381747	3.71074133487836	5.59816988751451	0.000997396494361101	0.0053684905700633	-0.710082243594421	"up"
"TC1100000857.mm.1"	"Myh13"	0.584771685181806	0.334756196223167	0.834787174140445	2.72941018950288	5.59798376308484	0.000997581763582358	0.00536895767202376	-0.710285623007009	"up"
"TC0400002580.mm.1"	"Shb"	0.644818463027236	0.369102557115647	0.920534368938824	3.92283695316848	5.59741950236722	0.00099814366820211	0.00537039122861921	-0.710902223212469	"up"
"TC0500002813.mm.1"	"1700010H22Rik"	0.576524672986851	0.32999643967535	0.823052906298352	1.62968453437724	5.59710492327022	0.000998457088299599	0.0053704873913729	-0.711246000684709	"up"
"TC0700000218.mm.1"	"Zfp541"	0.540167751290844	0.309177052699518	0.77115844988217	3.0297574023317	5.59688487729224	0.000998676389355651	0.00537060715096517	-0.711486478715793	"up"
"TC0700004620.mm.1"	"Sbsn"	0.734372219333719	0.42027711631656	1.04846732235088	2.76759638313593	5.59586576057363	0.000999692762750939	0.00537448237362965	-0.712600309770724	"up"
"TC1100004015.mm.1"	"Gm11676"	0.576684535432697	0.329976905223358	0.823392165642037	2.53968295332892	5.59458578274304	0.00100097094356044	0.00537923206006052	-0.71399944553063	"up"
"TC0400000529.mm.1"	"Nr4a3"	0.539289717872657	0.308560700869579	0.770018734875735	2.55544692219905	5.59412463240761	0.00100143189676249	0.00538117875013411	-0.714503580589824	"up"
"TC1200000057.mm.1"	"Apob"	0.513337391634977	0.293644667230156	0.733030116039797	1.55850900001044	5.59241560076228	0.0010031422808376	0.00538860166260835	-0.716372166258757	"up"
"TC0400001765.mm.1"	"Gm23045"	-2.14446552723716	-3.06225366744519	-1.22667738702914	8.53060864826422	-5.59227914340385	0.00100327898774928	0.00538860166260835	-0.716521380284392	"down"
"TC0X00001870.mm.1"	"Gm7129"	-1.56568502099321	-2.23582135970369	-0.895548682282718	4.76287860903165	-5.59182332994127	0.00100373578671117	0.00539037067055195	-0.717019823640129	"down"
"TC0200002988.mm.1"	"LOC100862060"	-1.65183031526454	-2.35886582936628	-0.9447948011628	5.62057973716951	-5.59160413099037	0.00100395554287008	0.00539067177550325	-0.717259533193036	"down"
"TC1100003822.mm.1"	"Ppy"	0.678082561254458	0.387834163250887	0.96833095925803	2.87177258069027	5.59145659154938	0.00100410348782618	0.00539067177550325	-0.717420881679748	"up"
"TC0600000361.mm.1"	"Gm15487; Atp6v0c"	-2.01128237581668	-2.87221031668035	-1.15035443495301	5.64492801150877	-5.59137292103606	0.00100418739920453	0.00539067177550325	-0.717512384700787	"down"
"TC1100001590.mm.1"	"Gm26394"	0.585480174183306	0.334824405311672	0.836135943054941	5.25998126302009	5.59044916299186	0.00100511434085624	0.00539458532809264	-0.718522680174217	"up"
"TC0700000295.mm.1"	"1700058P15Rik; AC148988.2"	0.782676617779845	0.447580262747908	1.11777297281178	2.42045089643896	5.59016812201398	0.00100539654128753	0.0053955687194082	-0.718830072003647	"up"
"TC1400001935.mm.1"	"Dlgap5"	0.584664359655813	0.334335218848239	0.834993500463386	1.95371969644714	5.58994359226267	0.00100562206138334	0.0053962477659466	-0.719075661735152	"up"
"TC0600000091.mm.1"	"Tmem106b"	-1.03536021372348	-1.47872315893264	-0.591997268514317	3.1263410967705	-5.58913104398989	0.00100643866919887	0.00539907548939968	-0.719964480991028	"down"
"TC1800000904.mm.1"	"Gm5096"	0.725760870518797	0.414944881344769	1.03657685969283	3.72244217765941	5.58859208221702	0.00100698073503369	0.0053994457400978	-0.720554082657135	"up"
"TC1300000189.mm.1"	"Gm11291; RP23-9O16.4"	0.625247561660654	0.357473988150057	0.89302113517125	1.56298403453393	5.58851609351275	0.00100705718778862	0.0053994457400978	-0.720637214300546	"up"
"TC0400003536.mm.1"	"Tekt2"	0.612255307690944	0.350042474229598	0.874468141152291	3.47277061733723	5.5884430407985	0.0010071306927783	0.0053994457400978	-0.720717134710674	"up"
"TC0500003093.mm.1"	"Rnf10"	-0.662028962462093	-0.94556246477485	-0.378495460149336	4.7447026717767	-5.58836572683946	0.00100720849196637	0.0053994457400978	-0.720801717755754	"down"
"TC0800003140.mm.1"	"n-R5s136"	0.789042878865855	0.451095347097155	1.12699041063455	5.13919775074435	5.58809189486955	0.00100748409689535	0.00540039213944474	-0.721101302039155	"up"
"TC0700002862.mm.1"	"Gm24550"	0.711965267311536	0.406992717242334	1.01693781738074	2.10399311380434	5.58740651465757	0.00100817428655488	0.00540261290749768	-0.721851182972268	"up"
"TC0100001186.mm.1"	"Lemd1"	0.542011706847509	0.309837217368656	0.774186196326363	2.31912697216647	5.58735648629255	0.00100822468679821	0.00540261290749768	-0.721905921976997	"up"
"TC1100004157.mm.1"	"Timp2"	-1.2753977334944	-1.8217449049083	-0.729050562080502	5.92338586867323	-5.58713487525636	0.00100844797922509	0.00540261290749768	-0.722148403861504	"down"
"TC0100002967.mm.1"	"Marco"	0.622516715510111	0.355838448574229	0.889194982445993	3.46880489076547	5.58696057677658	0.00100862363920126	0.00540278167116216	-0.722339122085115	"up"
"TC0900003311.mm.1"	"Fyco1"	-0.564957415796133	-0.807005149483216	-0.32290968210905	3.64010826222352	-5.58633410995703	0.00100925528369624	0.00540510291142716	-0.723024639146374	"down"
"TC0200002678.mm.1"	"Rbm38"	0.534370917631822	0.305422390937274	0.76331944432637	4.69674430994364	5.58620892958209	0.00100938155199071	0.00540524812624966	-0.723161625314589	"up"
"TC1100001697.mm.1"	"Gm16342"	0.660659813440103	0.377594801458546	0.94372482542166	2.02272963288622	5.58603833651069	0.00100955365625802	0.00540540682376548	-0.723348310491891	"up"
"TC0400002796.mm.1"	"Ambp"	0.623942255408011	0.356605174787079	0.891279336028943	2.95980863572314	5.58595471916684	0.00100963802637646	0.00540540682376548	-0.723439816934751	"up"
"TC1400002343.mm.1"	"Bmp1"	-0.50534023548787	-0.721863278959435	-0.288817192016306	4.61065314960389	-5.58588472552324	0.0010097086562425	0.00540540682376548	-0.723516415044235	"down"
"TC0X00003224.mm.1"	"Gm15146; RP23-228N14.2"	-0.986568896701797	-1.40929608643806	-0.563841706965533	3.69559435185466	-5.58572371571147	0.00100987115068129	0.00540568608923034	-0.723692619961022	"down"
"TC1500000309.mm.1"	"Gm16291"	0.511647016872037	0.292381026678019	0.730913007066054	1.86781851637896	5.58484835665684	0.00101075509590294	0.00540888419535219	-0.724650651629208	"up"
"TC0700000789.mm.1"	"Klk1b21"	0.610043236479482	0.348590800723172	0.871495672235791	2.1355727349281	5.58444654136548	0.00101116114384013	0.0054098262979337	-0.725090450944238	"up"
"TC1000002563.mm.1"	"4932415D10Rik"	0.796028297080955	0.454861707177338	1.13719488698457	1.51272877987838	5.58437051341435	0.00101123799329158	0.0054098262979337	-0.725173668367708	"up"
"TC0400003025.mm.1"	"4930553M12Rik"	0.782950117445573	0.447379479789742	1.1185207551014	4.39687087621037	5.58421786918237	0.00101139230671391	0.0054098262979337	-0.72534074955203	"up"
"TC1100003100.mm.1"	"Vmo1"	0.854855726559792	0.48846327103428	1.2212481820853	3.57298548469998	5.58416852581647	0.0010114421953214	0.0054098262979337	-0.725394760446131	"up"
"TC1300000394.mm.1"	"Gm15908"	0.644449867585223	0.368233553381415	0.920666181789032	2.66352455399963	5.58408507918852	0.00101152657032759	0.0054098262979337	-0.725486101279419	"up"
"TC0600002656.mm.1"	"Arhgap25"	0.575323752300903	0.32872140697767	0.821926097624136	2.87938453363359	5.58376735370022	0.00101184790309569	0.00541051973234758	-0.725833892852776	"up"
"TC1300000132.mm.1"	"Vps41"	-1.13702852369469	-1.62450556990098	-0.649551477488403	3.21948154412788	-5.58250861911934	0.00101312205737045	0.0054143918723183	-0.727211875311733	"down"
"TC0200000578.mm.1"	"Ptges2"	0.568763304669072	0.324915735073407	0.812610874264736	3.98420265010725	5.58245654514283	0.00101317480811386	0.0054143918723183	-0.727268887226596	"up"
"TC0300000857.mm.1"	"Gm9116"	0.672187299929464	0.383950671060529	0.960423928798399	1.69094762739687	5.58153107015855	0.00101411282623551	0.00541887341789869	-0.728282182319821	"up"
"TC1400002865.mm.1"	"Gzmf"	0.609828803293057	0.348319934778323	0.871337671807792	1.95016415699025	5.58127889934977	0.00101436858403771	0.00541970881017657	-0.728558302300645	"up"
"TC0300002397.mm.1"	"Smcp"	0.660196292309485	0.377051715437078	0.943340869181892	1.57747712981912	5.58055055294941	0.00101510769816935	0.00542219203859936	-0.729355869806747	"up"
"TC0900001239.mm.1"	"Prr23a3"	0.900109997863134	0.514069741037083	1.28615025468918	2.41870539320224	5.58052686647882	0.00101513174498193	0.00542219203859936	-0.729381808620681	"up"
"TC0900001939.mm.1"	"Glb1l2"	0.541096115802589	0.309025216710723	0.773167014894454	1.97181017196243	5.58040790425897	0.00101525252666072	0.00542230589187642	-0.729512084096542	"up"
"TC0400001233.mm.1"	"Efcab14"	-0.857174741459571	-1.22483846754023	-0.489511015378911	3.58069253675931	-5.57995625812361	0.00101571122763001	0.00542387386613829	-0.730006699115932	"down"
"TC0700003788.mm.1"	"Gm19656"	0.764867996536848	0.436794986145887	1.09294100692781	1.8101555222454	5.57992291728654	0.00101574509849591	0.00542387386613829	-0.730043213046365	"up"
"TC1600000956.mm.1"	"B130034C11Rik"	0.590581250900426	0.337253594696943	0.84390890710391	2.18074726538153	5.57967963346187	0.00101599228832458	0.00542466244914067	-0.730309655105677	"up"
"TC0700002131.mm.1"	"Oscar"	0.588875459600243	0.336244865598429	0.841506053602057	3.31263361073634	5.57891476870077	0.00101676987401029	0.00542775097060291	-0.731147379950537	"up"
"TC1100002908.mm.1"	"Slc47a2"	0.550275740338463	0.314190864378321	0.786360616298604	3.10643499243604	5.57858961606048	0.00101710063716006	0.00542898503222788	-0.731503530347499	"up"
"TC0200003562.mm.1"	"BB557941"	0.630867516565159	0.360152104692073	0.901582928438244	1.80308663303265	5.57747200066687	0.00101823846004973	0.00543342005624256	-0.732727801014464	"up"
"TC0X00000427.mm.1"	"Sash3"	0.58262310623379	0.332598045585613	0.832648166881967	3.77761927737993	5.57720202778468	0.00101851352888087	0.00543342005624256	-0.733023563198373	"up"
"TC0600003453.mm.1"	"Gm15762; RP23-311O16.2"	0.516381042968262	0.294782270083845	0.737979815852678	2.39014869980297	5.57718631201259	0.00101852954387392	0.00543342005624256	-0.733040780533409	"up"
"TC1200002537.mm.1"	"Igha; Ighd; Ighg2c; Ighj1; Ighj2; Ighj3; Ighj4"	0.63312699621678	0.361393495087378	0.904860497346182	2.82259304131689	5.57647630455958	0.00101925336500061	0.00543621738965297	-0.733818660691511	"up"
"TC1700000429.mm.1"	"Zbtb9; Ggnbp1"	0.510700517499141	0.291500591805131	0.729900443193151	4.22757349860389	5.5761970063016	0.00101953825570207	0.00543680048283672	-0.734124677091334	"up"
"TC1400000365.mm.1"	"Rbp3"	0.527055627205587	0.300830693084635	0.75328056132654	2.63316338030506	5.57606975076319	0.00101966808899545	0.00543680048283672	-0.734264109630078	"up"
